"year","stcd","inc","pwin","dv","dvp","fr","po1","po2","redist","dexp","rexp","dpres","switchb","switcha","stch","cdch","cd","state","alphast","FIPS","ICPSR","RevShr","region","sequence","hibst","cdn","alphastcd"
1964,3232,0,0,46.6,42.4,0,0,0,0,NA,NA,64.72545,0,0,"32","32","32","New_York","NY",36,13,"33","NE","30",32,32,"NY32"
1964,3233,0,0,41.6,30.9,0,0,0,0,NA,NA,63.97957,0,0,"32","33","33","New_York","NY",36,13,"33","NE","30",32,33,"NY33"
1964,3234,0,1,51.2,44.2,1,0,0,0,NA,NA,67.05241,1,0,"32","34","34","New_York","NY",36,13,"33","NE","30",32,34,"NY34"
1964,3235,1,1,64,54.5,0,1,4,0,NA,NA,65.38034,0,0,"32","35","35","New_York","NY",36,13,"33","NE","30",32,35,"NY35"
1964,3236,0,0,43.1,40.7,1,0,0,0,NA,NA,69.61353,0,0,"32","36","36","New_York","NY",36,13,"33","NE","30",32,36,"NY36"
1964,3237,3,0,44.8,35.7,9,3,6,0,NA,NA,69.91988,0,0,"32","37","37","New_York","NY",36,13,"33","NE","30",32,37,"NY37"
1964,3238,0,0,41.6,30.7,0,0,0,0,NA,NA,64.8118,0,0,"32","38","38","New_York","NY",36,13,"33","NE","30",32,38,"NY38"
1964,3239,0,1,52.8,35.9,0,0,0,0,NA,NA,67.29167,1,0,"32","39","39","New_York","NY",36,13,"33","NE","30",32,39,"NY39"
1964,3240,3,0,47.3,48,9,4,0,0,NA,NA,69.81058,0,0,"32","40","40","New_York","NY",36,13,"33","NE","30",32,40,"NY40"
1964,3241,1,1,82.1,71.5,0,0,0,0,NA,NA,82.72882,0,0,"32","41","41","New_York","NY",36,13,"33","NE","30",32,41,"NY41"
1964,3301,1,1,82.6,NA,0,0,0,0,NA,NA,69.12976,0,0,"33","01","1","North_Carolina","NC",37,47,"34","S","31",33,1,"NC01"
1964,3302,1,1,NA,NA,0,5,2,0,NA,NA,64.30816,0,0,"33","02","2","North_Carolina","NC",37,47,"34","S","31",33,2,"NC02"
1964,3303,1,1,67.4,NA,0,0,0,0,NA,NA,58.88193,0,0,"33","03","3","North_Carolina","NC",37,47,"34","S","31",33,3,"NC03"
1964,3304,1,1,51.8,58.1,0,0,0,0,NA,NA,53.02041,0,0,"33","04","4","North_Carolina","NC",37,47,"34","S","31",33,4,"NC04"
1964,3305,1,1,51.6,59.2,0,0,0,0,NA,NA,53.10558,0,0,"33","05","5","North_Carolina","NC",37,47,"34","S","31",33,5,"NC05"
1964,3306,1,1,61.4,59.9,0,0,0,0,NA,NA,54.8915,0,0,"33","06","6","North_Carolina","NC",37,47,"34","S","31",33,6,"NC06"
1964,3307,1,1,NA,77,0,5,2,0,NA,NA,63.28249,0,0,"33","07","7","North_Carolina","NC",37,47,"34","S","31",33,7,"NC07"
1964,3308,0,0,45.7,44,0,1,4,0,NA,NA,55.76133,0,0,"33","08","8","North_Carolina","NC",37,47,"34","S","31",33,8,"NC08"
1964,3309,0,0,44.8,49.5,1,0,0,0,NA,NA,48.87129,0,1,"33","09","9","North_Carolina","NC",37,47,"34","S","31",33,9,"NC09"
1964,3310,1,1,58.6,55.1,0,0,0,0,NA,NA,52.62462,0,0,"33","10","10","North_Carolina","NC",37,47,"34","S","31",33,10,"NC10"
1964,3311,1,1,60.5,55.2,0,1,4,0,NA,NA,58.21054,0,0,"33","11","11","North_Carolina","NC",37,47,"34","S","31",33,11,"NC11"
1964,3401,0,0,47.6,45.4,2,1,4,0,NA,NA,59.20724,0,0,"34","01","1","North_Dakota","ND",38,36,"35","NC","32",34,1,"ND01"
1964,3402,0,1,52.5,46,0,1,4,0,NA,NA,56.73,1,0,"34","02","2","North_Dakota","ND",38,36,"35","NC","32",34,2,"ND02"
1964,3501,0,1,51.9,37.3,1,1,0,0,NA,NA,58.71104,1,0,"35","01","1","Ohio","OH",39,24,"36","NC","33",35,1,"OH01"
1964,3502,0,0,39.5,37.2,0,1,0,0,NA,NA,52.78359,0,0,"35","02","2","Ohio","OH",39,24,"36","NC","33",35,2,"OH02"
1964,3503,0,1,52,43,0,1,0,0,NA,NA,62.03053,1,0,"35","03","3","Ohio","OH",39,24,"36","NC","33",35,3,"OH03"
1964,3504,0,0,44.3,29.7,0,0,0,0,NA,NA,57.33122,0,0,"35","04","4","Ohio","OH",39,24,"36","NC","33",35,4,"OH04"
1964,3505,0,0,34.1,29.6,0,0,0,0,NA,NA,57.31438,0,0,"35","05","5","Ohio","OH",39,24,"36","NC","33",35,5,"OH05"
1964,3506,0,0,39.9,39.6,0,0,0,0,NA,NA,58.69906,0,0,"35","06","6","Ohio","OH",39,24,"36","NC","33",35,6,"OH06"
1964,3507,0,0,43.2,32.3,0,0,0,0,NA,NA,57.73119,0,0,"35","07","7","Ohio","OH",39,24,"36","NC","33",35,7,"OH07"
1964,3508,0,0,38.2,29.9,0,0,0,0,NA,NA,56.23041,0,0,"35","08","8","Ohio","OH",39,24,"36","NC","33",35,8,"OH08"
1964,3509,1,1,62.9,57.3,0,0,0,0,NA,NA,68.91636,0,0,"35","09","9","Ohio","OH",39,24,"36","NC","33",35,9,"OH09"
1964,3510,0,1,52.4,47.7,1,1,8,0,NA,NA,59.64589,1,1,"35","10","10","Ohio","OH",39,24,"36","NC","33",35,10,"OH10"
1964,3511,3,0,44.6,49.5,9,3,0,0,NA,NA,63.15821,0,1,"35","11","11","Ohio","OH",39,24,"36","NC","33",35,11,"OH11"
1964,3512,0,0,44.6,31.7,0,1,0,0,NA,NA,54.05461,0,0,"35","12","12","Ohio","OH",39,24,"36","NC","33",35,12,"OH12"
1964,3513,0,0,45.3,44.9,0,1,0,0,NA,NA,64.61089,0,0,"35","13","13","Ohio","OH",39,24,"36","NC","33",35,13,"OH13"
1964,3514,0,0,45.3,46.3,0,1,0,0,NA,NA,66.75253,0,0,"35","14","14","Ohio","OH",39,24,"36","NC","33",35,14,"OH14"
1964,3515,1,1,66.1,52.4,1,0,0,0,NA,NA,61.68336,0,1,"35","15","15","Ohio","OH",39,24,"36","NC","33",35,15,"OH15"
1964,3516,0,0,47.8,40,0,0,0,0,NA,NA,63.371,0,0,"35","16","16","Ohio","OH",39,24,"36","NC","33",35,16,"OH16"
1964,3517,0,0,48.5,41.4,0,1,8,0,NA,NA,57.50294,0,0,"35","17","17","Ohio","OH",39,24,"36","NC","33",35,17,"OH17"
1964,3518,1,1,68.8,61,0,0,0,0,NA,NA,69.52736,0,0,"35","18","18","Ohio","OH",39,24,"36","NC","33",35,18,"OH18"
1964,3519,1,1,76.3,62.2,0,0,0,0,NA,NA,71.71672,0,0,"35","19","19","Ohio","OH",39,24,"36","NC","33",35,19,"OH19"
1964,3520,1,1,74.4,71,0,0,0,0,NA,NA,72.66856,0,0,"35","20","20","Ohio","OH",39,24,"36","NC","33",35,20,"OH20"
1964,3521,1,1,90.1,79.9,0,0,0,0,NA,NA,88.83788,0,0,"35","21","21","Ohio","OH",39,24,"36","NC","33",35,21,"OH21"
1964,3522,0,0,43.4,32.2,0,0,0,0,NA,NA,70.1295,0,0,"35","22","22","Ohio","OH",39,24,"36","NC","33",35,22,"OH22"
1964,3523,0,0,32.8,28.5,0,1,0,0,NA,NA,59.07126,0,0,"35","23","23","Ohio","OH",39,24,"36","NC","33",35,23,"OH23"
1964,3524,3,1,52.2,39.5,9,3,1,0,NA,NA,62.9,1,0,"35","24","24","Ohio","OH",39,24,"36","NC","33",35,24,"OH24"
1964,3601,0,0,36.5,31.4,0,0,0,0,NA,NA,45.51007,0,0,"36","01","1","Oklahoma","OK",40,53,"37","S","34",36,1,"OK01"
1964,3602,1,1,61.4,56.6,0,0,0,0,NA,NA,58.47587,0,0,"36","02","2","Oklahoma","OK",40,53,"37","S","34",36,2,"OK02"
1964,3603,1,1,79,NA,0,0,0,0,NA,NA,68.77338,0,0,"36","03","3","Oklahoma","OK",40,53,"37","S","34",36,3,"OK03"
1964,3604,1,1,NA,NA,0,5,2,0,NA,NA,60.38642,0,0,"36","04","4","Oklahoma","OK",40,53,"37","S","34",36,4,"OK04"
1964,3605,1,1,70.8,68.9,0,0,0,0,NA,NA,53.37923,0,0,"36","05","5","Oklahoma","OK",40,53,"37","S","34",36,5,"OK05"
1964,3606,2,1,56.7,53.6,9,0,0,0,NA,NA,60.58537,0,0,"36","06","6","Oklahoma","OK",40,53,"37","S","34",36,6,"OK06"
1964,3701,0,0,46.9,38.2,3,0,0,0,NA,NA,62.55418,0,0,"37","01","1","Oregon","OR",41,72,"38","W","35",37,1,"OR01"
1964,3702,1,1,68.1,64,0,0,0,0,NA,NA,60.85235,0,0,"37","02","2","Oregon","OR",41,72,"38","W","35",37,2,"OR02"
1964,3703,1,1,65.7,66,0,0,0,0,NA,NA,66.34724,0,0,"37","03","3","Oregon","OR",41,72,"38","W","35",37,3,"OR03"
1964,3704,1,1,64.8,53.9,1,0,0,0,NA,NA,64.22239,0,1,"37","04","4","Oregon","OR",41,72,"38","W","35",37,4,"OR04"
1964,3801,1,1,71.8,63.5,0,0,0,0,NA,NA,72.19803,0,0,"38","01","1","Pennsylvania","PA",42,14,"39","NE","36",38,1,"PA01"
1964,3802,1,1,80.2,67.1,0,0,0,0,NA,NA,85.27688,0,0,"38","02","2","Pennsylvania","PA",42,14,"39","NE","36",38,2,"PA02"
1964,3803,1,1,72,59.3,0,0,0,0,NA,NA,75.41496,0,0,"38","03","3","Pennsylvania","PA",42,14,"39","NE","36",38,3,"PA03"
1964,3804,1,1,64.1,56,0,0,0,0,NA,NA,69.15881,0,0,"38","04","4","Pennsylvania","PA",42,14,"39","NE","36",38,4,"PA04"
1964,3805,1,1,65.2,55.9,3,0,0,0,NA,NA,68.80127,0,0,"38","05","5","Pennsylvania","PA",42,14,"39","NE","36",38,5,"PA05"
1964,3806,1,1,62.1,51.2,0,1,0,0,NA,NA,65.48544,0,0,"38","06","6","Pennsylvania","PA",42,14,"39","NE","36",38,6,"PA06"
1964,3807,3,0,48.9,39.2,9,3,6,0,NA,NA,56.96654,0,0,"38","07","7","Pennsylvania","PA",42,14,"39","NE","36",38,7,"PA07"
1964,3808,0,0,48.9,45.2,0,0,0,0,NA,NA,62.70077,0,0,"38","08","8","Pennsylvania","PA",42,14,"39","NE","36",38,8,"PA08"
1964,3809,0,0,42.3,32.8,0,0,0,0,NA,NA,52.18549,0,0,"38","09","9","Pennsylvania","PA",42,14,"39","NE","36",38,9,"PA09"
1964,3810,0,0,49.2,47.5,1,0,0,0,NA,NA,66.37447,0,0,"38","10","10","Pennsylvania","PA",42,14,"39","NE","36",38,10,"PA10"
1964,3811,1,1,77.4,66.5,0,0,0,0,NA,NA,70.79353,0,0,"38","11","11","Pennsylvania","PA",42,14,"39","NE","36",38,11,"PA11"
1964,3812,0,0,41.4,39.5,0,1,4,0,NA,NA,54.84456,0,0,"38","12","12","Pennsylvania","PA",42,14,"39","NE","36",38,12,"PA12"
1964,3813,0,0,40.9,33.4,0,0,0,0,NA,NA,56.91003,0,0,"38","13","13","Pennsylvania","PA",42,14,"39","NE","36",38,13,"PA13"
1964,3814,1,1,74.8,65.6,0,0,0,0,NA,NA,75.59934,0,0,"38","14","14","Pennsylvania","PA",42,14,"39","NE","36",38,14,"PA14"
1964,3815,1,1,66.1,57.5,2,0,0,0,NA,NA,70.14444,0,0,"38","15","15","Pennsylvania","PA",42,14,"39","NE","36",38,15,"PA15"
1964,3816,0,0,35.9,33.3,0,0,0,0,NA,NA,51.109,0,0,"38","16","16","Pennsylvania","PA",42,14,"39","NE","36",38,16,"PA16"
1964,3817,0,0,42,37.1,0,0,0,0,NA,NA,58.0475,0,0,"38","17","17","Pennsylvania","PA",42,14,"39","NE","36",38,17,"PA17"
1964,3818,0,0,37.4,35.7,0,0,0,0,NA,NA,57.28862,0,0,"38","18","18","Pennsylvania","PA",42,14,"39","NE","36",38,18,"PA18"
1964,3819,0,1,50.8,43.2,0,0,0,0,NA,NA,59.40928,1,0,"38","19","19","Pennsylvania","PA",42,14,"39","NE","36",38,19,"PA19"
1964,3820,1,1,74.4,67.4,0,0,0,0,NA,NA,74.81958,0,0,"38","20","20","Pennsylvania","PA",42,14,"39","NE","36",38,20,"PA20"
1964,3821,1,1,65.8,59.6,0,0,0,0,NA,NA,72.0819,0,0,"38","21","21","Pennsylvania","PA",42,14,"39","NE","36",38,21,"PA21"
1964,3822,0,0,43,42.5,0,0,0,0,NA,NA,65.88021,0,0,"38","22","22","Pennsylvania","PA",42,14,"39","NE","36",38,22,"PA22"
1964,3823,0,0,45.1,40.9,2,0,0,0,NA,NA,60.93176,0,0,"38","23","23","Pennsylvania","PA",42,14,"39","NE","36",38,23,"PA23"
1964,3824,0,1,50.8,48.6,1,0,0,0,NA,NA,67.19963,1,0,"38","24","24","Pennsylvania","PA",42,14,"39","NE","36",38,24,"PA24"
1964,3825,1,1,70.3,56.4,0,0,0,0,NA,NA,67.39473,0,0,"38","25","25","Pennsylvania","PA",42,14,"39","NE","36",38,25,"PA25"
1964,3826,1,1,68.1,61.7,0,0,0,0,NA,NA,73.11189,0,0,"38","26","26","Pennsylvania","PA",42,14,"39","NE","36",38,26,"PA26"
1964,3827,0,0,37.3,34.5,0,0,0,0,NA,NA,59.66563,0,0,"38","27","27","Pennsylvania","PA",42,14,"39","NE","36",38,27,"PA27"
1964,3901,1,1,66.2,56.8,0,1,0,1,NA,NA,81.42524,0,0,"39","01","1","Rhode_Island","RI",44,5,"40","NE","37",39,1,"RI01"
1964,3902,1,1,81.3,71.8,0,0,0,1,NA,NA,80.41722,0,0,"39","02","2","Rhode_Island","RI",44,5,"40","NE","37",39,2,"RI02"
1964,4001,1,1,NA,NA,0,5,2,0,NA,NA,32.11718,0,0,"40","01","1","South_Carolina","SC",45,48,"41","S","38",40,1,"SC01"
1964,4002,1,1,NA,52.8,1,5,2,0,NA,NA,34.31381,0,0,"40","02","2","South_Carolina","SC",45,48,"41","S","38",40,2,"SC02"
1964,4003,1,1,NA,NA,0,5,2,0,NA,NA,49.46149,0,0,"40","03","3","South_Carolina","SC",45,48,"41","S","38",40,3,"SC03"
1964,4004,1,1,NA,NA,0,5,2,1,NA,NA,44.08827,0,0,"40","04","4","South_Carolina","SC",45,48,"41","S","38",40,4,"SC04"
1964,4005,1,1,66.7,94,3,0,0,1,NA,NA,52.43581,0,0,"40","05","5","South_Carolina","SC",45,48,"41","S","38",40,5,"SC05"
1964,4006,1,1,65,NA,0,0,0,0,NA,NA,41.22615,0,0,"40","06","6","South_Carolina","SC",45,48,"41","S","38",40,6,"SC06"
1964,4101,0,0,42.5,40.8,0,1,4,0,NA,NA,56.44112,0,0,"41","01","1","South_Dakota","SD",46,37,"42","NC","39",41,1,"SD01"
1964,4102,0,0,44,38.5,0,0,0,0,NA,NA,53.03616,0,0,"41","02","2","South_Dakota","SD",46,37,"42","NC","39",41,2,"SD02"
1964,4201,0,0,28.3,44.8,1,0,0,0,NA,NA,43.60576,0,0,"42","01","1","Tennessee","TN",47,54,"43","S","40",42,1,"TN01"
1964,4202,3,0,45.3,29.4,9,3,0,0,NA,NA,49.49962,0,0,"42","02","2","Tennessee","TN",47,54,"43","S","40",42,2,"TN02"
1964,4203,0,0,45.4,48.9,1,0,0,0,NA,NA,50.20498,0,1,"42","03","3","Tennessee","TN",47,54,"43","S","40",42,3,"TN03"
1964,4204,1,1,NA,NA,0,5,2,0,NA,NA,68.57609,0,0,"42","04","4","Tennessee","TN",47,54,"43","S","40",42,4,"TN04"
1964,4205,1,1,59.8,NA,1,0,0,0,NA,NA,63.65116,0,0,"42","05","5","Tennessee","TN",47,54,"43","S","40",42,5,"TN05"
1964,4206,2,1,78.2,NA,9,0,0,0,NA,NA,70.51506,0,0,"42","06","6","Tennessee","TN",47,54,"43","S","40",42,6,"TN06"
1964,4207,1,1,NA,NA,0,5,2,0,NA,NA,52.27558,0,0,"42","07","7","Tennessee","TN",47,54,"43","S","40",42,7,"TN07"
1964,4208,1,1,NA,NA,0,5,2,0,NA,NA,60.15041,0,0,"42","08","8","Tennessee","TN",47,54,"43","S","40",42,8,"TN08"
1964,4209,2,1,52.7,50.5,9,2,0,0,NA,NA,52.58675,0,0,"42","09","9","Tennessee","TN",47,54,"43","S","40",42,9,"TN09"
1964,4301,1,1,74.6,67.3,0,0,0,0,NA,NA,63.84467,0,0,"43","01","1","Texas","TX",48,49,"44","S","41",43,1,"TX01"
1964,4302,1,1,62.7,68.8,0,0,0,0,NA,NA,62.56625,0,0,"43","02","2","Texas","TX",48,49,"44","S","41",43,2,"TX02"
1964,4303,1,1,59.3,52,0,0,0,0,NA,NA,53.02879,0,0,"43","03","3","Texas","TX",48,49,"44","S","41",43,3,"TX03"
1964,4304,1,1,81.4,72,0,0,0,0,NA,NA,72.19538,0,0,"43","04","4","Texas","TX",48,49,"44","S","41",43,4,"TX04"
1964,4305,0,1,57.5,43.7,0,1,0,0,NA,NA,54.84406,1,0,"43","05","5","Texas","TX",48,49,"44","S","41",43,5,"TX05"
1964,4306,1,1,82.2,NA,0,0,0,0,NA,NA,72.32364,0,0,"43","06","6","Texas","TX",48,49,"44","S","41",43,6,"TX06"
1964,4307,1,1,83.6,88.2,0,0,0,0,NA,NA,64.29592,0,0,"43","07","7","Texas","TX",48,49,"44","S","41",43,7,"TX07"
1964,4308,1,1,76.8,71.5,0,0,0,0,NA,NA,71.61913,0,0,"43","08","8","Texas","TX",48,49,"44","S","41",43,8,"TX08"
1964,4309,1,1,75.3,66.3,0,0,0,0,NA,NA,67.91936,0,0,"43","09","9","Texas","TX",48,49,"44","S","41",43,9,"TX09"
1964,4310,1,1,75.8,63.3,2,0,0,0,NA,NA,71.30959,0,0,"43","10","10","Texas","TX",48,49,"44","S","41",43,10,"TX10"
1964,4311,1,1,81.5,NA,0,1,0,0,NA,NA,75.92609,0,0,"43","11","11","Texas","TX",48,49,"44","S","41",43,11,"TX11"
1964,4312,1,1,68.5,60.6,0,0,0,0,NA,NA,63.17598,0,0,"43","12","12","Texas","TX",48,49,"44","S","41",43,12,"TX12"
1964,4313,1,1,75.2,67.1,0,0,0,0,NA,NA,70.66037,0,0,"43","13","13","Texas","TX",48,49,"44","S","41",43,13,"TX13"
1964,4314,1,1,77.5,70.3,0,0,0,0,NA,NA,73.4,0,0,"43","14","14","Texas","TX",48,49,"44","S","41",43,14,"TX14"
1964,4315,2,1,69.4,NA,9,2,5,0,NA,NA,70.45348,0,0,"43","15","15","Texas","TX",48,49,"44","S","41",43,15,"TX15"
1964,4316,0,1,55.7,46.2,1,1,4,0,NA,NA,56.49332,1,1,"43","16","16","Texas","TX",48,49,"44","S","41",43,16,"TX16"
1964,4317,1,1,76.4,NA,0,0,0,0,NA,NA,66.94715,0,0,"43","17","17","Texas","TX",48,49,"44","S","41",43,17,"TX17"
1964,4318,1,1,55,58.8,0,0,0,0,NA,NA,53.03493,0,0,"43","18","18","Texas","TX",48,49,"44","S","41",43,18,"TX18"
1964,4319,1,1,77.6,67.1,0,0,0,0,NA,NA,63.04406,0,0,"43","19","19","Texas","TX",48,49,"44","S","41",43,19,"TX19"
1964,4320,1,1,64.6,NA,0,0,0,0,NA,NA,67.0203,0,0,"43","20","20","Texas","TX",48,49,"44","S","41",43,20,"TX20"
1964,4321,1,1,78.1,76.1,0,0,0,0,NA,NA,63.67087,0,0,"43","21","21","Texas","TX",48,49,"44","S","41",43,21,"TX21"
1964,4322,1,1,58.1,53.5,0,0,0,0,NA,NA,53.84385,0,0,"43","22","22","Texas","TX",48,49,"44","S","41",43,22,"TX22"
1964,4323,1,1,67.2,56.1,1,0,1,0,NA,NA,63.4,0,0,"43","23","23","Texas","TX",48,49,"44","S","41",43,23,"TX23"
1964,4401,0,0,44,49.1,1,1,0,0,NA,NA,52.38313,0,1,"44","01","1","Utah","UT",49,67,"45","W","42",44,1,"UT01"
1964,4402,3,1,57.5,46.1,9,2,8,0,NA,NA,55.93628,1,1,"44","02","2","Utah","UT",49,67,"45","W","42",44,2,"UT02"
1964,4501,0,0,43.6,43.3,0,1,4,0,NA,NA,66.30751,0,0,"45","01","1","Vermont","VT",50,6,"46","NE","43",45,1,"VT01"
1964,4601,1,1,78.7,NA,0,0,0,0,NA,NA,56.8403,0,0,"46","01","1","Virginia","VA",51,40,"47","S","44",46,1,"VA01"
1964,4602,1,1,76.1,75,0,0,0,0,NA,NA,61.77354,0,0,"46","02","2","Virginia","VA",51,40,"47","S","44",46,2,"VA02"
1964,4603,2,1,50.4,50.3,9,2,5,0,NA,NA,43.16496,0,0,"46","03","3","Virginia","VA",51,40,"47","S","44",46,3,"VA03"
1964,4604,1,1,69.5,NA,0,0,0,0,NA,NA,49.00156,0,0,"46","04","4","Virginia","VA",51,40,"47","S","44",46,4,"VA04"
1964,4605,1,1,63.5,NA,0,0,0,0,NA,NA,47.58634,0,0,"46","05","5","Virginia","VA",51,40,"47","S","44",46,5,"VA05"
1964,4606,0,0,43.8,34.6,0,1,4,0,NA,NA,48.27317,0,0,"46","06","6","Virginia","VA",51,40,"47","S","44",46,6,"VA06"
1964,4607,1,1,69.6,50.6,1,1,0,0,NA,NA,50.90828,0,0,"46","07","7","Virginia","VA",51,40,"47","S","44",46,7,"VA07"
1964,4608,1,1,NA,NA,0,5,2,0,NA,NA,53.98312,0,0,"46","08","8","Virginia","VA",51,40,"47","S","44",46,8,"VA08"
1964,4609,1,1,58.2,61.2,0,1,4,0,NA,NA,59.83374,0,0,"46","09","9","Virginia","VA",51,40,"47","S","44",46,9,"VA09"
1964,4610,0,0,49.3,44.6,0,0,0,0,NA,NA,62.22054,0,0,"46","10","10","Virginia","VA",51,40,"47","S","44",46,10,"VA10"
1964,4701,0,0,40.1,26.3,0,1,0,0,NA,NA,56.95371,0,0,"47","01","1","Washington","WA",53,73,"48","W","45",47,1,"WA01"
1964,4702,0,1,54.9,40.2,0,1,0,0,NA,NA,66.13273,1,0,"47","02","2","Washington","WA",53,73,"48","W","45",47,2,"WA02"
1964,4703,1,1,70.2,65.3,0,0,0,0,NA,NA,69.76678,0,0,"47","03","3","Washington","WA",53,73,"48","W","45",47,3,"WA03"
1964,4704,0,0,34.7,33,0,0,0,0,NA,NA,57.35627,0,0,"47","04","4","Washington","WA",53,73,"48","W","45",47,4,"WA04"
1964,4705,0,1,53.5,35.6,0,0,0,0,NA,NA,56.44841,1,0,"47","05","5","Washington","WA",53,73,"48","W","45",47,5,"WA05"
1964,4706,0,1,52.1,28.9,0,1,0,0,NA,NA,68.92737,1,0,"47","06","6","Washington","WA",53,73,"48","W","45",47,6,"WA06"
1964,4707,0,1,55.6,43.4,1,0,0,0,NA,NA,63.14829,1,1,"47","07","7","Washington","WA",53,73,"48","W","45",47,7,"WA07"
1964,4801,0,0,38.6,40.1,0,1,4,0,NA,NA,69.3072,0,0,"48","01","1","West_Virginia","WV",54,56,"49","S","46",48,1,"WV01"
1964,4802,1,1,65,58.7,0,0,0,0,NA,NA,65.87554,0,0,"48","02","2","West_Virginia","WV",54,56,"49","S","46",48,2,"WV02"
1964,4803,1,1,65.4,61.7,0,0,0,0,NA,NA,68.52876,0,0,"48","03","3","West_Virginia","WV",54,56,"49","S","46",48,3,"WV03"
1964,4804,1,1,61.2,57.8,0,1,4,0,NA,NA,62.66843,0,0,"48","04","4","West_Virginia","WV",54,56,"49","S","46",48,4,"WV04"
1964,4805,2,1,70,73.1,9,0,0,0,NA,NA,75.79984,0,0,"48","05","5","West_Virginia","WV",54,56,"49","S","46",48,5,"WV05"
1964,4901,0,1,51.5,46.7,0,1,4,1,NA,NA,61.15581,1,0,"49","01","1","Wisconsin","WI",55,25,"50","NC","47",49,1,"WI01"
1964,4902,1,1,63.6,52.5,0,0,0,1,NA,NA,65.89444,0,0,"49","02","2","Wisconsin","WI",55,25,"50","NC","47",49,2,"WI02"
1964,4903,0,0,39.4,38.7,0,0,0,1,NA,NA,58.70793,0,0,"49","03","3","Wisconsin","WI",55,25,"50","NC","47",49,3,"WI03"
1964,4904,1,1,74.2,72.5,0,0,0,1,NA,NA,72.1941,0,0,"49","04","4","Wisconsin","WI",55,25,"50","NC","47",49,4,"WI04"
1964,4905,1,1,76,63.6,0,0,0,1,NA,NA,69.58733,0,0,"49","05","5","Wisconsin","WI",55,25,"50","NC","47",49,5,"WI05"
1964,4906,0,1,50.8,40.8,0,1,0,1,NA,NA,57.64601,1,0,"49","06","6","Wisconsin","WI",55,25,"50","NC","47",49,6,"WI06"
1964,4907,0,0,38.2,33.9,0,0,0,1,NA,NA,61.39616,0,0,"49","07","7","Wisconsin","WI",55,25,"50","NC","47",49,7,"WI07"
1964,4908,0,0,40.4,37.2,0,0,0,1,NA,NA,59.91827,0,0,"49","08","8","Wisconsin","WI",55,25,"50","NC","47",49,8,"WI08"
1964,4909,4,0,44.7,NA,9,3,8,1,NA,NA,52.13879,0,0,"49","09","9","Wisconsin","WI",55,25,"50","NC","47",49,9,"WI09"
1964,4910,0,0,43.8,36.8,0,1,0,1,NA,NA,65.15992,0,0,"49","10","10","Wisconsin","WI",55,25,"50","NC","47",49,10,"WI10"
1964,5001,0,1,50.8,38.6,0,0,0,0,NA,NA,56.55848,1,0,"50","01","1","Wyoming","WY",56,68,"51","W","48",50,1,"WY01"
1966,101,0,0,34.2,40.1,1,1,0,0,NA,NA,27.0414,0,0,"1","01","1","Alabama","AL",1,41,"1","S","1",1,1,"AL01"
1966,102,0,0,45.4,37.1,1,0,0,0,NA,NA,21.41042,0,1,"1","02","2","Alabama","AL",1,41,"1","S","1",1,2,"AL02"
1966,103,1,1,NA,NA,0,5,2,0,NA,NA,24.13441,0,0,"1","03","3","Alabama","AL",1,41,"1","S","1",1,3,"AL03"
1966,104,0,1,58.7,40.9,1,1,4,1,NA,NA,NA,1,1,"1","04","4","Alabama","AL",1,41,"1","S","1",1,4,"AL04"
1966,105,1,1,NA,53,0,5,2,1,NA,NA,NA,0,0,"1","05","5","Alabama","AL",1,41,"1","S","1",1,5,"AL05"
1966,106,0,0,36.6,39.4,1,1,4,1,NA,NA,NA,0,1,"1","06","6","Alabama","AL",1,41,"1","S","1",1,6,"AL06"
1966,107,3,1,64.4,40.4,9,4,5,0,NA,NA,39.58747,1,0,"1","07","7","Alabama","AL",1,41,"1","S","1",1,7,"AL07"
1966,108,1,1,71.3,NA,0,0,0,0,NA,NA,49.53827,0,0,"1","08","8","Alabama","AL",1,41,"1","S","1",1,8,"AL08"
1966,201,1,0,48.3,51.5,0,1,4,0,NA,NA,65.90791,1,0,"2","01","1","Alaska","AK",2,81,".","O",".",2,1,"AK01"
1966,301,0,0,32.9,44.7,0,1,4,1,NA,NA,NA,0,0,"3","01","1","Arizona","AZ",4,61,"3","W","2",3,1,"AZ01"
1966,302,1,1,59.6,58.7,0,0,0,0,NA,NA,54.35493,0,0,"3","02","2","Arizona","AZ",4,61,"3","W","2",3,2,"AZ02"
1966,303,1,0,43.1,51.5,0,1,4,1,NA,NA,NA,1,0,"3","03","3","Arizona","AZ",4,61,"3","W","2",3,3,"AZ03"
1966,401,1,1,NA,NA,0,5,2,1,NA,NA,NA,0,0,"4","01","1","Arkansas","AR",5,42,"4","S","3",4,1,"AR01"
1966,402,1,1,NA,NA,0,5,2,1,NA,NA,NA,0,0,"4","02","2","Arkansas","AR",5,42,"4","S","3",4,2,"AR02"
1966,403,1,0,46.9,54.7,0,1,0,1,NA,NA,NA,1,0,"4","03","3","Arkansas","AR",5,42,"4","S","3",4,3,"AR03"
1966,404,1,1,65,NA,3,0,0,1,NA,NA,NA,0,0,"4","04","4","Arkansas","AR",5,42,"4","S","3",4,4,"AR04"
1966,501,0,0,34.8,40.9,1,1,0,0,NA,NA,62.92258,0,0,"5","01","1","California","CA",6,71,"5","W","4",5,1,"CA01"
